Quantity,Price Per Unit,Total Spent,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Payment Method_Credit Card,Payment Method_Digital Wallet,Location_Takeaway,Day,Month,Year,PricePerUnit_group
0.7592620244852858,-1.5143087085625653,-0.8187742526949577,False,True,False,False,False,False,False,False,True,False,27,12,2023,
1.492764001127335,0.08846675043362659,1.2054265337111512,True,False,False,False,False,False,False,True,False,True,18,2,2023,Cheap
0.02576004784323639,0.08846675043362659,0.6533717737822123,False,False,True,False,False,False,False,False,True,True,11,4,2023,Cheap
0.02576004784323639,0.08846675043362659,0.10131701385327353,False,False,True,False,False,False,False,True,False,True,15,5,2023,Cheap
-0.7077419287988129,-0.7129209790644694,-0.8187742526949577,True,False,False,False,False,False,False,True,False,True,10,12,2023,Cheap
-0.7077419287988129,0.08846675043362659,-0.45073774607566525,False,False,False,False,False,False,False,True,False,True,15,8,2023,Cheap
-1.4412439054408623,0.8898544799317225,-0.8187742526949577,False,False,False,False,False,True,False,False,True,False,21,4,2023,Cheap
0.02576004784323639,0.08846675043362659,0.10131701385327353,True,False,False,False,False,False,False,True,False,True,28,10,2023,Cheap
0.02576004784323639,-0.7129209790644694,-0.45073774607566525,True,False,False,False,False,False,False,False,False,True,4,2,2023,Cheap
-1.4412439054408623,-1.5143087085625653,-1.3708290126238964,False,True,False,False,False,False,False,False,True,False,15,4,2023,
-1.4412439054408623,0.8898544799317225,-0.8187742526949577,False,False,False,False,False,True,False,False,True,False,12,11,2023,Cheap
1.492764001127335,-1.1136148438135174,-0.17471036611119584,False,False,False,False,False,False,True,False,True,True,5,8,2023,
0.02576004784323639,0.8898544799317225,0.6533717737822123,False,False,False,False,False,True,False,True,False,False,10,5,2023,Cheap
1.492764001127335,0.8898544799317225,2.125517800259382,False,False,False,False,False,True,False,False,True,False,15,7,2023,Cheap
0.02576004784323639,1.6912422094298185,1.2054265337111512,True,False,False,False,False,False,False,False,True,True,15,11,2023,Affordable
0.7592620244852858,1.6912422094298185,2.125517800259382,False,False,False,True,False,False,False,False,False,False,26,4,2023,Affordable
0.7592620244852858,0.8898544799317225,1.3894447870207973,True,False,False,False,False,False,False,True,False,True,25,8,2023,Cheap
-1.4412439054408623,1.6912422094298185,-0.6347559993853115,False,False,False,True,False,False,False,False,False,False,28,5,2023,Affordable
-1.4412439054408623,0.08846675043362659,-1.002792506004604,False,False,True,False,False,False,False,False,True,True,30,4,2023,Cheap
-1.4412439054408623,1.6912422094298185,-0.6347559993853115,False,False,False,True,False,False,False,False,True,True,14,1,2023,Affordable
0.7592620244852858,-0.7129209790644694,-0.08270123945637271,True,False,False,False,False,False,False,False,True,False,1,3,2023,Cheap
0.02576004784323639,0.08846675043362659,0.10131701385327353,False,False,False,False,False,False,False,True,False,False,13,11,2023,Cheap
-0.7077419287988129,-1.5143087085625653,-1.1868107593142503,False,True,False,False,False,False,False,False,True,True,9,7,2023,
-0.7077419287988129,1.6912422094298185,0.2853352671629198,False,False,False,True,False,False,False,True,False,True,13,5,2023,Affordable
-1.4412439054408623,1.6912422094298185,-0.6347559993853115,False,False,False,True,False,False,False,False,True,True,27,12,2023,Affordable
1.492764001127335,-1.5143087085625653,-0.6347559993853115,False,True,False,False,False,False,False,False,True,True,18,5,2023,
0.02576004784323639,0.8898544799317225,0.6533717737822123,True,False,False,False,False,False,False,False,True,True,4,4,2023,Cheap
1.492764001127335,0.08846675043362659,1.2054265337111512,False,False,False,False,False,False,False,False,True,False,14,7,2023,Cheap
-1.4412439054408623,1.6912422094298185,-0.6347559993853115,False,False,False,True,False,False,False,True,False,True,29,3,2023,Affordable
0.7592620244852858,0.08846675043362659,0.6533717737822123,False,False,False,False,False,False,False,False,True,True,22,9,2023,Cheap
0.02576004784323639,-1.1136148438135174,-0.7267651260401347,False,False,False,False,False,False,True,False,True,True,30,9,2023,
0.7592620244852858,0.08846675043362659,0.6533717737822123,False,False,False,False,False,False,False,False,True,True,22,8,2023,Cheap
-1.4412439054408623,0.8898544799317225,-0.8187742526949577,False,False,False,False,False,True,False,True,False,True,27,7,2023,Cheap
-1.4412439054408623,0.8898544799317225,-0.8187742526949577,True,False,False,False,False,False,False,False,True,False,30,12,2023,Cheap
0.7592620244852858,-0.7129209790644694,-0.08270123945637271,True,False,False,False,False,False,False,False,True,False,21,12,2023,Cheap
0.7592620244852858,0.08846675043362659,0.6533717737822123,False,False,True,False,False,False,False,False,True,True,14,4,2023,Cheap
-0.7077419287988129,-1.1136148438135174,-1.002792506004604,True,False,False,False,False,False,False,False,False,False,3,1,2023,
0.02576004784323639,-1.1136148438135174,-0.7267651260401347,False,False,False,False,False,False,True,True,False,False,20,10,2023,
0.7592620244852858,-0.7129209790644694,-0.08270123945637271,True,False,False,False,False,False,False,False,True,True,12,1,2023,Cheap
0.02576004784323639,0.8898544799317225,0.6533717737822123,False,False,False,False,True,False,False,True,False,False,31,8,2023,Cheap
-0.7077419287988129,0.08846675043362659,-0.45073774607566525,False,False,True,False,False,False,False,False,False,True,7,7,2023,Cheap
1.492764001127335,-1.1136148438135174,-0.17471036611119584,True,False,False,False,False,False,False,False,True,False,15,9,2023,
-0.7077419287988129,0.08846675043362659,-0.45073774607566525,False,False,False,False,False,False,False,False,True,True,21,10,2023,Cheap
-0.7077419287988129,0.08846675043362659,-0.45073774607566525,True,False,False,False,False,False,False,True,False,True,30,3,2023,Cheap
-0.7077419287988129,0.08846675043362659,-0.45073774607566525,False,False,True,False,False,False,False,False,True,True,2,9,2023,Cheap
0.02576004784323639,1.6912422094298185,1.2054265337111512,False,False,False,True,False,False,False,False,False,False,13,12,2023,Affordable
-1.4412439054408623,1.6912422094298185,-0.6347559993853115,False,False,False,True,False,False,False,False,False,False,10,5,2023,Affordable
-0.7077419287988129,-1.5143087085625653,-1.1868107593142503,False,True,False,False,False,False,False,False,True,True,19,8,2023,
1.492764001127335,0.8898544799317225,2.125517800259382,False,False,False,False,False,True,False,True,False,True,31,3,2023,Cheap
-0.7077419287988129,0.8898544799317225,-0.08270123945637271,False,False,False,False,True,False,False,False,False,True,6,1,2023,Cheap
0.02576004784323639,0.08846675043362659,0.10131701385327353,True,False,False,False,False,False,False,False,False,True,2,10,2023,Cheap
1.492764001127335,0.8898544799317225,2.125517800259382,False,False,False,False,True,False,False,False,True,True,10,7,2023,Cheap
-0.7077419287988129,1.6912422094298185,0.2853352671629198,False,False,False,True,False,False,False,False,False,True,13,10,2023,Affordable
-1.4412439054408623,-1.1136148438135174,-1.2788198859690734,False,False,False,False,False,False,True,False,True,False,29,5,2023,
1.492764001127335,0.8898544799317225,2.125517800259382,False,False,False,False,False,True,False,False,False,False,7,7,2023,Cheap
-1.4412439054408623,0.8898544799317225,-0.8187742526949577,False,False,False,False,True,False,False,True,False,True,29,5,2023,Cheap
0.7592620244852858,0.8898544799317225,1.3894447870207973,False,False,False,False,True,False,False,False,True,False,16,11,2023,Cheap
0.7592620244852858,0.8898544799317225,1.3894447870207973,False,False,False,False,True,False,False,False,True,False,13,3,2023,Cheap
0.7592620244852858,0.08846675043362659,0.6533717737822123,False,False,False,False,False,False,False,False,True,True,22,5,2023,Cheap
1.492764001127335,0.08846675043362659,1.2054265337111512,False,False,False,False,False,False,False,False,True,True,23,11,2023,Cheap
0.7592620244852858,0.08846675043362659,0.6533717737822123,True,False,False,False,False,False,False,False,False,True,15,10,2023,Cheap
1.492764001127335,0.8898544799317225,2.125517800259382,False,False,False,False,False,True,False,True,False,True,3,11,2023,Cheap
0.02576004784323639,0.8898544799317225,0.6533717737822123,False,False,False,False,True,False,False,False,False,True,8,6,2023,Cheap
-1.4412439054408623,1.6912422094298185,-0.6347559993853115,False,False,False,True,False,False,False,False,False,True,14,11,2023,Affordable
-1.4412439054408623,-1.5143087085625653,-1.3708290126238964,False,True,False,False,False,False,False,False,True,False,12,9,2023,
0.02576004784323639,0.8898544799317225,1.3894447870207973,False,False,False,False,True,False,False,False,True,False,26,11,2023,Cheap
-1.4412439054408623,0.8898544799317225,-0.8187742526949577,False,False,False,False,False,True,False,False,True,True,13,10,2023,Cheap
-0.7077419287988129,-1.5143087085625653,-1.1868107593142503,False,True,False,False,False,False,False,False,True,True,3,11,2023,
1.492764001127335,0.8898544799317225,2.125517800259382,False,False,False,False,False,True,False,True,False,True,13,11,2023,Cheap
-1.4412439054408623,0.08846675043362659,-1.002792506004604,False,False,False,False,False,False,False,False,False,True,17,12,2023,Cheap
-0.7077419287988129,-0.7129209790644694,-0.8187742526949577,True,False,False,False,False,False,False,True,False,True,9,5,2023,Cheap
-1.4412439054408623,0.8898544799317225,-0.8187742526949577,False,False,False,False,False,True,False,True,False,True,22,10,2023,Cheap
0.7592620244852858,-1.5143087085625653,-0.8187742526949577,True,False,False,False,False,False,False,True,False,True,23,6,2023,
-1.4412439054408623,-1.5143087085625653,-1.3708290126238964,False,True,False,False,False,False,False,False,True,True,30,6,2023,
1.492764001127335,0.8898544799317225,2.125517800259382,False,False,False,False,True,False,False,False,True,False,13,5,2023,Cheap
